,available_time,job_id,job_title,location,job_url,company_name,company_url
64,2020-11-21 17:31:43.737536,85268809,Data Scientist / Engineer,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-scientist-engineer-at-lotusflare-2294814743?refId=01570260-c3d1-4e5a-b930-ab3a0c3f626a&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,LotusFlare,https://www.linkedin.com/company/lotusflare?trk=public_jobs_job-result-card_result-card_subtitle-click
65,2020-11-21 17:31:43.737538,1767023,Data Scientist,"Mississauga, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-scientist-at-zesty-ai-2268542082?refId=01570260-c3d1-4e5a-b930-ab3a0c3f626a&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Zesty.ai,https://www.linkedin.com/company/zesty-ai?trk=public_jobs_job-result-card_result-card_subtitle-click
66,2020-11-21 17:31:45.537915,17543590,Quantitative Developer,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/quantitative-developer-at-finance-professionals-inc-2312767582?refId=97424efd-8faf-4779-937d-83042693d9b0&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Finance Professionals Inc.,https://ca.linkedin.com/company/finance-professionals-inc.?trk=public_jobs_job-result-card_result-card_subtitle-click
67,2020-11-21 17:31:45.537931,21732496,Quantitative Developer,"Mississauga, Ontario, Canada",https://ca.linkedin.com/jobs/view/quantitative-developer-at-iris-software-inc-2209111229?refId=97424efd-8faf-4779-937d-83042693d9b0&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Iris Software Inc.,https://www.linkedin.com/company/iris-software-inc.?trk=public_jobs_job-result-card_result-card_subtitle-click
68,2020-11-21 17:31:45.537934,44983966,Quantitative Analyst,Apply Now,https://ca.linkedin.com/jobs/view/quantitative-analyst-at-rbc-capital-markets-2279628671?refId=97424efd-8faf-4779-937d-83042693d9b0&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,RBC Capital Markets,https://ca.linkedin.com/company/rbc-capital-markets?trk=public_jobs_job-result-card_result-card_subtitle-click
69,2020-11-21 17:31:45.537936,81591916,Quantitative Developer (fulltime),"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/quantitative-developer-fulltime-at-tundra-technical-solutions-2294084338?refId=97424efd-8faf-4779-937d-83042693d9b0&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Tundra Technical Solutions,https://ca.linkedin.com/company/tundra-technical-solutions?trk=public_jobs_job-result-card_result-card_subtitle-click
70,2020-11-21 17:31:45.537938,66589186,Quantitative Researcher - Vancouver,"Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/quantitative-researcher-vancouver-at-matchbox-2304303110?refId=97424efd-8faf-4779-937d-83042693d9b0&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Matchbox,https://www.linkedin.com/company/matchbox?trk=public_jobs_job-result-card_result-card_subtitle-click
71,2020-11-21 17:31:45.537940,13212375,Data and Analytics Quantitative Analyst 3157309,"Vancouver, British Columbia, Canada",https://ca.linkedin.com/jobs/view/data-and-analytics-quantitative-analyst-3157309-at-morgan-stanley-2277234801?refId=97424efd-8faf-4779-937d-83042693d9b0&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Morgan Stanley,https://www.linkedin.com/company/morgan-stanley?trk=public_jobs_job-result-card_result-card_subtitle-click
72,2020-11-21 17:31:45.537942,78449821,"VP, Quant Engineer","Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/vp-quant-engineer-at-bmo-financial-group-2294479608?refId=97424efd-8faf-4779-937d-83042693d9b0&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,BMO Financial Group,https://ca.linkedin.com/company/bank-of-montreal?trk=public_jobs_job-result-card_result-card_subtitle-click
73,2020-11-21 17:31:45.537944,54433242,Data Scientist - Intermediate (4-6 years) - Toronto - Remote during COVID,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-scientist-intermediate-4-6-years-toronto-remote-during-covid-at-corgta-inc-2274619273?refId=97424efd-8faf-4779-937d-83042693d9b0&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,CorGTA Inc.,https://ca.linkedin.com/company/corgta?trk=public_jobs_job-result-card_result-card_subtitle-click
74,2020-11-21 17:31:45.537946,1187128,"Data Scientist, People Analytics","Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-scientist-people-analytics-at-restaurant-brands-international-2317123703?refId=97424efd-8faf-4779-937d-83042693d9b0&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Restaurant Brands International,https://ca.linkedin.com/company/restaurant-brands-international?trk=public_jobs_job-result-card_result-card_subtitle-click
75,2020-11-21 17:31:45.537948,97704429,Data Engineer - Quant Fund ‎- $130k,Apply Now,https://ca.linkedin.com/jobs/view/data-engineer-quant-fund-%E2%80%8E-%24130k-at-hunter-bond-2261043499?refId=97424efd-8faf-4779-937d-83042693d9b0&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Hunter Bond,https://uk.linkedin.com/company/hunter-bond?trk=public_jobs_job-result-card_result-card_subtitle-click
76,2020-11-21 17:31:45.537950,70083018,Quantitative Analyst/Senior Quantitative Analyst,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/quantitative-analyst-senior-quantitative-analyst-at-hillsdale-investment-management-inc-2308459500?refId=97424efd-8faf-4779-937d-83042693d9b0&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Hillsdale Investment Management Inc.,https://ca.linkedin.com/company/hillsdale-investment-management?trk=public_jobs_job-result-card_result-card_subtitle-click
77,2020-11-21 17:31:45.537952,91840142,Data Scientist,Apply Now,https://ca.linkedin.com/jobs/view/data-scientist-at-cn-2294789187?refId=97424efd-8faf-4779-937d-83042693d9b0&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,CN,https://ca.linkedin.com/company/cn?trk=public_jobs_job-result-card_result-card_subtitle-click
78,2020-11-21 17:31:45.537954,60908436,"VP, Quant Engineer","Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/vp-quant-engineer-at-bmo-financial-group-2315874352?refId=97424efd-8faf-4779-937d-83042693d9b0&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Enverus,https://www.linkedin.com/company/enverus-energy?trk=public_jobs_job-result-card_result-card_subtitle-click
79,2020-11-21 17:31:45.537956,84133975,Sr. Data Scientist,Apply Now,https://ca.linkedin.com/jobs/view/sr-data-scientist-at-enverus-2004884452?refId=97424efd-8faf-4779-937d-83042693d9b0&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Sustainalytics,https://nl.linkedin.com/company/sustainalytics?trk=public_jobs_job-result-card_result-card_subtitle-click
80,2020-11-21 17:31:45.537958,60847587,Senior Quantitative Analyst - Methodology & Portfolio Research,"Ashburn, Ontario, Canada",https://ca.linkedin.com/jobs/view/senior-quantitative-analyst-methodology-portfolio-research-at-sustainalytics-2272151039?refId=97424efd-8faf-4779-937d-83042693d9b0&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,TD,https://ca.linkedin.com/company/td?trk=public_jobs_job-result-card_result-card_subtitle-click
81,2020-11-21 17:31:45.537960,75815033,Data Scientist II,Apply Now,https://ca.linkedin.com/jobs/view/data-scientist-ii-at-td-2316060091?refId=97424efd-8faf-4779-937d-83042693d9b0&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Jungle Scout,https://www.linkedin.com/company/junglescout?trk=public_jobs_job-result-card_result-card_subtitle-click
82,2020-11-21 17:31:45.537962,40187981,Data Scientist,"Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/data-scientist-at-jungle-scout-2316240099?refId=97424efd-8faf-4779-937d-83042693d9b0&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,AdGear,https://ca.linkedin.com/company/adgear?trk=public_jobs_job-result-card_result-card_subtitle-click
83,2020-11-21 17:31:45.537964,89181992,Data Scientist - Montreal,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-scientist-montreal-at-adgear-2317310995?refId=97424efd-8faf-4779-937d-83042693d9b0&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Amazon,https://www.linkedin.com/company/amazon?trk=public_jobs_job-result-card_result-card_subtitle-click
84,2020-11-21 17:31:45.537966,72419353,Sr. Data Scientist,"Calgary, Alberta, Canada",https://ca.linkedin.com/jobs/view/sr-data-scientist-at-amazon-2248126062?refId=97424efd-8faf-4779-937d-83042693d9b0&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Microsoft,https://www.linkedin.com/company/microsoft?trk=public_jobs_job-result-card_result-card_subtitle-click
85,2020-11-21 17:31:45.537968,37539507,Senior Data Scientist,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/senior-data-scientist-at-microsoft-2241511652?refId=97424efd-8faf-4779-937d-83042693d9b0&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,ChrysaLabs,https://ca.linkedin.com/company/chrysalabs?trk=public_jobs_job-result-card_result-card_subtitle-click
86,2020-11-21 17:31:45.537970,62786609,Data Scientist,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-scientist-at-chrysalabs-2274630481?refId=97424efd-8faf-4779-937d-83042693d9b0&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Sun Life,https://www.linkedin.com/company/sun-life-financial?trk=public_jobs_job-result-card_result-card_subtitle-click
87,2020-11-21 17:31:45.537972,59592084,Senior Data Scientist,"Vancouver, British Columbia, Canada",https://ca.linkedin.com/jobs/view/senior-data-scientist-at-sun-life-2295913216?refId=97424efd-8faf-4779-937d-83042693d9b0&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Equifax Canada Co.,https://ca.linkedin.com/company/equifax-canada?trk=public_jobs_job-result-card_result-card_subtitle-click
88,2020-11-21 17:31:45.537974,668127,Data Scientist - Client Success,Apply Now,https://ca.linkedin.com/jobs/view/data-scientist-client-success-at-equifax-canada-co-2288378917?refId=97424efd-8faf-4779-937d-83042693d9b0&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Tonal,https://www.linkedin.com/company/tonal-strong?trk=public_jobs_job-result-card_result-card_subtitle-click
89,2020-11-21 17:31:45.537976,81342556,"Senior Data Scientist, GANs","Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/senior-data-scientist-gans-at-tonal-2305953787?refId=97424efd-8faf-4779-937d-83042693d9b0&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Yoush Consulting,https://ca.linkedin.com/company/yoush-consulting?trk=public_jobs_job-result-card_result-card_subtitle-click
90,2020-11-21 17:31:47.381919,84886251,Quantitative Developer,"Mississauga, Ontario, Canada",https://ca.linkedin.com/jobs/view/quantitative-developer-at-iris-software-inc-2209111229?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Iris Software Inc.,https://www.linkedin.com/company/iris-software-inc.?trk=public_jobs_job-result-card_result-card_subtitle-click
91,2020-11-21 17:31:47.381935,4318775,Quantitative Developer (fulltime),Apply Now,https://ca.linkedin.com/jobs/view/quantitative-developer-fulltime-at-tundra-technical-solutions-2294084338?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Tundra Technical Solutions,https://ca.linkedin.com/company/tundra-technical-solutions?trk=public_jobs_job-result-card_result-card_subtitle-click
92,2020-11-21 17:31:47.381938,90582189,Quantitative Developer,"Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/quantitative-developer-at-finance-professionals-inc-2312767582?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Finance Professionals Inc.,https://ca.linkedin.com/company/finance-professionals-inc.?trk=public_jobs_job-result-card_result-card_subtitle-click
93,2020-11-21 17:31:47.381940,29708578,Quantitative Researcher - Vancouver,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/quantitative-researcher-vancouver-at-matchbox-2304303110?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Matchbox,https://www.linkedin.com/company/matchbox?trk=public_jobs_job-result-card_result-card_subtitle-click
94,2020-11-21 17:31:47.381942,79901859,Quantitative Analyst,"Vancouver, British Columbia, Canada",https://ca.linkedin.com/jobs/view/quantitative-analyst-at-rbc-capital-markets-2279628671?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,RBC Capital Markets,https://ca.linkedin.com/company/rbc-capital-markets?trk=public_jobs_job-result-card_result-card_subtitle-click
95,2020-11-21 17:31:47.381944,6300192,Quantitative Analyst/Senior Quantitative Analyst,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/quantitative-analyst-senior-quantitative-analyst-at-hillsdale-investment-management-inc-2308459500?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Hillsdale Investment Management Inc.,https://ca.linkedin.com/company/hillsdale-investment-management?trk=public_jobs_job-result-card_result-card_subtitle-click
96,2020-11-21 17:31:47.381946,60359198,Quantitative Equity Researcher - Buy Side - Vancouver,"Ashburn, Ontario, Canada",https://ca.linkedin.com/jobs/view/quantitative-equity-researcher-buy-side-vancouver-at-jobs-via-efinancialcareers-2310927052?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Jobs via eFinancialCareers,https://uk.linkedin.com/company/jobs-on-efinancialcareers?trk=public_jobs_job-result-card_result-card_subtitle-click
97,2020-11-21 17:31:47.381948,4077021,Data Engineer - Quant Fund ‎- $130k,Apply Now,https://ca.linkedin.com/jobs/view/data-engineer-quant-fund-%E2%80%8E-%24130k-at-hunter-bond-2261043499?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Hunter Bond,https://uk.linkedin.com/company/hunter-bond?trk=public_jobs_job-result-card_result-card_subtitle-click
98,2020-11-21 17:31:47.381950,95668965,Data Scientist - Montreal,"Vancouver, British Columbia, Canada",https://ca.linkedin.com/jobs/view/data-scientist-montreal-at-adgear-2317310995?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,AdGear,https://ca.linkedin.com/company/adgear?trk=public_jobs_job-result-card_result-card_subtitle-click
99,2020-11-21 17:31:47.381952,21366212,Senior Quantitative Analyst - Methodology & Portfolio Research,"Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/senior-quantitative-analyst-methodology-portfolio-research-at-sustainalytics-2272151039?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Sustainalytics,https://nl.linkedin.com/company/sustainalytics?trk=public_jobs_job-result-card_result-card_subtitle-click
100,2020-11-21 17:31:47.381954,63574332,Data and Analytics Quantitative Analyst 3157309,Apply Now,https://ca.linkedin.com/jobs/view/data-and-analytics-quantitative-analyst-3157309-at-morgan-stanley-2277234801?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Morgan Stanley,https://www.linkedin.com/company/morgan-stanley?trk=public_jobs_job-result-card_result-card_subtitle-click
101,2020-11-21 17:31:47.381956,79840842,"Data Scientist, People Analytics","Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/data-scientist-people-analytics-at-restaurant-brands-international-2317123703?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Restaurant Brands International,https://ca.linkedin.com/company/restaurant-brands-international?trk=public_jobs_job-result-card_result-card_subtitle-click
102,2020-11-21 17:31:47.381958,58566106,Data Scientist,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-scientist-at-jungle-scout-2316240099?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Jungle Scout,https://www.linkedin.com/company/junglescout?trk=public_jobs_job-result-card_result-card_subtitle-click
103,2020-11-21 17:31:47.381960,9326594,Data Scientist,"Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/data-scientist-at-chrysalabs-2274630481?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,ChrysaLabs,https://ca.linkedin.com/company/chrysalabs?trk=public_jobs_job-result-card_result-card_subtitle-click
104,2020-11-21 17:31:47.381962,96060119,Data Scientist,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-scientist-at-just-energy-2231841953?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Just Energy,https://www.linkedin.com/company/just-energy_2?trk=public_jobs_job-result-card_result-card_subtitle-click
105,2020-11-21 17:31:47.381965,99263123,Data Scientist,Apply Now,https://ca.linkedin.com/jobs/view/data-scientist-at-overbond-2296128761?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Overbond,https://ca.linkedin.com/company/overbond?trk=public_jobs_job-result-card_result-card_subtitle-click
106,2020-11-21 17:31:47.381967,78647734,"VP, Quant Engineer","Vancouver, British Columbia, Canada",https://ca.linkedin.com/jobs/view/vp-quant-engineer-at-bmo-financial-group-2294479608?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,BMO Financial Group,https://ca.linkedin.com/company/bank-of-montreal?trk=public_jobs_job-result-card_result-card_subtitle-click
107,2020-11-21 17:31:47.381969,49893459,Data Scientist,Apply Now,https://ca.linkedin.com/jobs/view/data-scientist-at-exactearth-ltd-2017091855?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,exactEarth Ltd,https://ca.linkedin.com/company/exactearth-ltd?trk=public_jobs_job-result-card_result-card_subtitle-click
108,2020-11-21 17:31:47.381971,73668934,Data Scientist / Engineer,"Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/data-scientist-engineer-at-lotusflare-2294814743?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,LotusFlare,https://www.linkedin.com/company/lotusflare?trk=public_jobs_job-result-card_result-card_subtitle-click
109,2020-11-21 17:31:47.381973,10303903,Data Scientist,Apply Now,https://ca.linkedin.com/jobs/view/data-scientist-at-zesty-ai-2268542082?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Zesty.ai,https://www.linkedin.com/company/zesty-ai?trk=public_jobs_job-result-card_result-card_subtitle-click
110,2020-11-21 17:31:47.381975,79822747,Data Scientist,"Mississauga, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-scientist-at-wish-2176603367?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Wish,https://www.linkedin.com/company/wishshopping?trk=public_jobs_job-result-card_result-card_subtitle-click
111,2020-11-21 17:31:47.381977,89490484,Data Scientist,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-scientist-at-tripstack-2307904397?refId=077f614d-25a2-42e6-9b98-ca6b774386f9&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,TripStack,https://ca.linkedin.com/company/trip-stack?trk=public_jobs_job-result-card_result-card_subtitle-click
112,2020-11-21 17:31:49.531722,6225617,Quantitative Developer,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/quantitative-developer-at-finance-professionals-inc-2312767582?refId=6d08a5df-2d51-4f8b-b045-8431baf651c8&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Finance Professionals Inc.,https://ca.linkedin.com/company/finance-professionals-inc.?trk=public_jobs_job-result-card_result-card_subtitle-click
113,2020-11-21 17:31:49.531738,12476230,Quantitative Developer,"Mississauga, Ontario, Canada",https://ca.linkedin.com/jobs/view/quantitative-developer-at-iris-software-inc-2209111229?refId=6d08a5df-2d51-4f8b-b045-8431baf651c8&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Iris Software Inc.,https://www.linkedin.com/company/iris-software-inc.?trk=public_jobs_job-result-card_result-card_subtitle-click
114,2020-11-21 17:31:49.531741,15627003,Quantitative Analyst,Apply Now,https://ca.linkedin.com/jobs/view/quantitative-analyst-at-rbc-capital-markets-2279628671?refId=6d08a5df-2d51-4f8b-b045-8431baf651c8&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,RBC Capital Markets,https://ca.linkedin.com/company/rbc-capital-markets?trk=public_jobs_job-result-card_result-card_subtitle-click
115,2020-11-21 17:31:49.531743,90921778,Quantitative Developer (fulltime),"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/quantitative-developer-fulltime-at-tundra-technical-solutions-2294084338?refId=6d08a5df-2d51-4f8b-b045-8431baf651c8&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Tundra Technical Solutions,https://ca.linkedin.com/company/tundra-technical-solutions?trk=public_jobs_job-result-card_result-card_subtitle-click
116,2020-11-21 17:31:49.531745,64074710,Quantitative Researcher - Vancouver,"Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/quantitative-researcher-vancouver-at-matchbox-2304303110?refId=6d08a5df-2d51-4f8b-b045-8431baf651c8&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Matchbox,https://www.linkedin.com/company/matchbox?trk=public_jobs_job-result-card_result-card_subtitle-click
117,2020-11-21 17:31:49.531747,61055406,Data and Analytics Quantitative Analyst 3157309,"Vancouver, British Columbia, Canada",https://ca.linkedin.com/jobs/view/data-and-analytics-quantitative-analyst-3157309-at-morgan-stanley-2277234801?refId=6d08a5df-2d51-4f8b-b045-8431baf651c8&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Morgan Stanley,https://www.linkedin.com/company/morgan-stanley?trk=public_jobs_job-result-card_result-card_subtitle-click
118,2020-11-21 17:31:49.531749,78466856,"VP, Quant Engineer","Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/vp-quant-engineer-at-bmo-financial-group-2294479608?refId=6d08a5df-2d51-4f8b-b045-8431baf651c8&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,BMO Financial Group,https://ca.linkedin.com/company/bank-of-montreal?trk=public_jobs_job-result-card_result-card_subtitle-click
119,2020-11-21 17:31:49.531751,13006461,"Data Scientist, People Analytics","Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-scientist-people-analytics-at-restaurant-brands-international-2317123703?refId=6d08a5df-2d51-4f8b-b045-8431baf651c8&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Restaurant Brands International,https://ca.linkedin.com/company/restaurant-brands-international?trk=public_jobs_job-result-card_result-card_subtitle-click
120,2020-11-21 17:31:49.531753,76952999,Data Scientist - Intermediate (4-6 years) - Toronto - Remote during COVID,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-scientist-intermediate-4-6-years-toronto-remote-during-covid-at-corgta-inc-2274619273?refId=6d08a5df-2d51-4f8b-b045-8431baf651c8&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,CorGTA Inc.,https://ca.linkedin.com/company/corgta?trk=public_jobs_job-result-card_result-card_subtitle-click
121,2020-11-21 17:31:49.531756,97109215,Data Engineer - Quant Fund ‎- $130k,Apply Now,https://ca.linkedin.com/jobs/view/data-engineer-quant-fund-%E2%80%8E-%24130k-at-hunter-bond-2261043499?refId=6d08a5df-2d51-4f8b-b045-8431baf651c8&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Hunter Bond,https://uk.linkedin.com/company/hunter-bond?trk=public_jobs_job-result-card_result-card_subtitle-click
122,2020-11-21 17:31:49.531758,93066560,Quantitative Analyst/Senior Quantitative Analyst,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/quantitative-analyst-senior-quantitative-analyst-at-hillsdale-investment-management-inc-2308459500?refId=6d08a5df-2d51-4f8b-b045-8431baf651c8&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Hillsdale Investment Management Inc.,https://ca.linkedin.com/company/hillsdale-investment-management?trk=public_jobs_job-result-card_result-card_subtitle-click
123,2020-11-21 17:31:49.531760,12992450,"VP, Quant Engineer",Apply Now,https://ca.linkedin.com/jobs/view/vp-quant-engineer-at-bmo-financial-group-2315874352?refId=6d08a5df-2d51-4f8b-b045-8431baf651c8&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,CN,https://ca.linkedin.com/company/cn?trk=public_jobs_job-result-card_result-card_subtitle-click
124,2020-11-21 17:31:49.531762,1501330,Data Scientist,"Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/data-scientist-at-cn-2294789187?refId=6d08a5df-2d51-4f8b-b045-8431baf651c8&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Enverus,https://www.linkedin.com/company/enverus-energy?trk=public_jobs_job-result-card_result-card_subtitle-click
125,2020-11-21 17:31:49.531764,22295103,Sr. Data Scientist,Apply Now,https://ca.linkedin.com/jobs/view/sr-data-scientist-at-enverus-2004884452?refId=6d08a5df-2d51-4f8b-b045-8431baf651c8&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Sustainalytics,https://nl.linkedin.com/company/sustainalytics?trk=public_jobs_job-result-card_result-card_subtitle-click
126,2020-11-21 17:31:49.531766,28976672,Senior Quantitative Analyst - Methodology & Portfolio Research,"Ashburn, Ontario, Canada",https://ca.linkedin.com/jobs/view/senior-quantitative-analyst-methodology-portfolio-research-at-sustainalytics-2272151039?refId=6d08a5df-2d51-4f8b-b045-8431baf651c8&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,TD,https://ca.linkedin.com/company/td?trk=public_jobs_job-result-card_result-card_subtitle-click
127,2020-11-21 17:31:49.531768,77838319,Data Scientist II,Apply Now,https://ca.linkedin.com/jobs/view/data-scientist-ii-at-td-2316060091?refId=6d08a5df-2d51-4f8b-b045-8431baf651c8&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Jungle Scout,https://www.linkedin.com/company/junglescout?trk=public_jobs_job-result-card_result-card_subtitle-click
128,2020-11-21 17:31:49.531770,64500475,Data Scientist,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-scientist-at-jungle-scout-2316240099?refId=6d08a5df-2d51-4f8b-b045-8431baf651c8&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,AdGear,https://ca.linkedin.com/company/adgear?trk=public_jobs_job-result-card_result-card_subtitle-click
129,2020-11-21 17:31:49.531772,77050290,Data Scientist - Montreal,"Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/data-scientist-montreal-at-adgear-2317310995?refId=6d08a5df-2d51-4f8b-b045-8431baf651c8&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Amazon,https://www.linkedin.com/company/amazon?trk=public_jobs_job-result-card_result-card_subtitle-click
